platform,id,comment_id,author,video_title,video_url,content,likes,time_parsed,created_at,video_transcript,scraped_at
YouTube,UgyjCtMl0cVDrnFeQrB4AaABAg,UgyjCtMl0cVDrnFeQrB4AaABAg,@Bhu_miiiiiii,"Nykaa Hot Pink Sale 2025 🛍️ | My Favourites, Tips & What to Buy Before It’s Gone!",https://www.youtube.com/watch?v=Ou85clMWXzg,Mai bhi try krti hu perfume ye ❤❤,1,1756629616.580883,2025-08-31T14:10:16.580883,Transcript not available,2026-08-31T14:10:20.795896
YouTube,Ugy8YRowso_A8PNUX1h4AaABAg.AL95yWEa70kAL96ZQOMuiy,Ugy8YRowso_A8PNUX1h4AaABAg.AL95yWEa70kAL96ZQOMuiy,@Riya_Shah,"Nykaa Hot Pink Sale 2025 🛍️ | My Favourites, Tips & What to Buy Before It’s Gone!",https://www.youtube.com/watch?v=Ou85clMWXzg,Menny Trends se li. Apko Ajio me mil jaegy search krke. Maybe..❤,0,1756629618.210188,2025-08-31T14:10:18.210188,Transcript not available,2026-08-31T14:10:20.795956
YouTube,UgwsJILmehcbZi8pKqJ4AaABAg.AL6ZNXkfBN7AL6ZXQaD2KW,UgwsJILmehcbZi8pKqJ4AaABAg.AL6ZNXkfBN7AL6ZXQaD2KW,@prittiishahvlogs,"Nykaa Hot Pink Sale 2025 🛍️ | My Favourites, Tips & What to Buy Before It’s Gone!",https://www.youtube.com/watch?v=Ou85clMWXzg,Subscribe kar liya 😊,1,1756629618.526145,2025-08-31T14:10:18.526145,Transcript not available,2026-08-31T14:10:20.795980
YouTube,UgwsJILmehcbZi8pKqJ4AaABAg.AL6ZNXkfBN7AL6_cqi_-A8,UgwsJILmehcbZi8pKqJ4AaABAg.AL6ZNXkfBN7AL6_cqi_-A8,@Riya_Shah,"Nykaa Hot Pink Sale 2025 🛍️ | My Favourites, Tips & What to Buy Before It’s Gone!",https://www.youtube.com/watch?v=Ou85clMWXzg,@prittiishahvlogs ❤️,0,1756629618.530746,2025-08-31T14:10:18.530746,Transcript not available,2026-08-31T14:10:20.796001
YouTube,UgwvBgVERDOVWokd-9V4AaABAg.AKyLPKSw5VRAKyLpbggcnb,UgwvBgVERDOVWokd-9V4AaABAg.AKyLPKSw5VRAKyLpbggcnb,@Riya_Shah,"Nykaa Hot Pink Sale 2025 🛍️ | My Favourites, Tips & What to Buy Before It’s Gone!",https://www.youtube.com/watch?v=Ou85clMWXzg,"❤️😂🫂I know, I Know.",0,1756629618.917291,2025-08-31T14:10:18.917291,Transcript not available,2026-08-31T14:10:20.796031
YouTube,UgzUSeUYMBiJsldYlJ14AaABAg.AKvOdN9mERuAKvPLxZ372V,UgzUSeUYMBiJsldYlJ14AaABAg.AKvOdN9mERuAKvPLxZ372V,@Riya_Shah,"Nykaa Hot Pink Sale 2025 🛍️ | My Favourites, Tips & What to Buy Before It’s Gone!",https://www.youtube.com/watch?v=Ou85clMWXzg,Maybelline ❤️,0,1756629619.559409,2025-08-31T14:10:19.559409,Transcript not available,2026-08-31T14:10:20.796075
YouTube,UgzUSeUYMBiJsldYlJ14AaABAg.AKvOdN9mERuAKxrqGYIHZA,UgzUSeUYMBiJsldYlJ14AaABAg.AKvOdN9mERuAKxrqGYIHZA,@Anushka1234-f5i,"Nykaa Hot Pink Sale 2025 🛍️ | My Favourites, Tips & What to Buy Before It’s Gone!",https://www.youtube.com/watch?v=Ou85clMWXzg,Surf excel,0,1756629619.565031,2025-08-31T14:10:19.565031,Transcript not available,2026-08-31T14:10:20.796093
YouTube,UgyjCtMl0cVDrnFeQrB4AaABAg.AKtNVfJI2INAKtOqUN8QBE,UgyjCtMl0cVDrnFeQrB4AaABAg.AKtNVfJI2INAKtOqUN8QBE,@Riya_Shah,"Nykaa Hot Pink Sale 2025 🛍️ | My Favourites, Tips & What to Buy Before It’s Gone!",https://www.youtube.com/watch?v=Ou85clMWXzg,Try krooo🥰,1,1756629620.333355,2025-08-31T14:10:20.333355,Transcript not available,2026-08-31T14:10:20.796120
YouTube,UgyjCtMl0cVDrnFeQrB4AaABAg.AKtNVfJI2INAKvQjWUcMDS,UgyjCtMl0cVDrnFeQrB4AaABAg.AKtNVfJI2INAKvQjWUcMDS,@Bhu_miiiiiii,"Nykaa Hot Pink Sale 2025 🛍️ | My Favourites, Tips & What to Buy Before It’s Gone!",https://www.youtube.com/watch?v=Ou85clMWXzg,​ @Riya_Shah done,0,1756629620.340732,2025-08-31T14:10:20.340732,Transcript not available,2026-08-31T14:10:20.796139
YouTube,UgyRT5fPj3DQ0mLkZUh4AaABAg,UgyRT5fPj3DQ0mLkZUh4AaABAg,@BlessedandUnbothered,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,I love your videos cause you're very honest with your opinions,0,1780216822.044652,2026-05-31T14:10:22.044652,Transcript not available,2026-08-31T14:10:25.776264
YouTube,UgzSeckUmMR9-jasjLZ4AaABAg,UgzSeckUmMR9-jasjLZ4AaABAg,@Zartasha.0,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,your nykaa haul so amazing superb collection,1,1780216822.066847,2026-05-31T14:10:22.066847,Transcript not available,2026-08-31T14:10:25.776310
YouTube,UgwzSpnxZyxWMzR2J7J4AaABAg,UgwzSpnxZyxWMzR2J7J4AaABAg,@radha0210,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,"I am planning to buy the following: lmk if they r ok to spend money on; I hv dry acne prone combination skin type; I want my products to be acne safe 
1. Loreal skin tint & masaba skin tint, fae skin tint 
2. Fae liquid blush
3. House of makeup concealer 
4. Maybelline bubble mascara 
5. Mars oh brow pencil",0,1780216822.088064,2026-05-31T14:10:22.088064,Transcript not available,2026-08-31T14:10:25.776482
YouTube,Ugyp1S-HACddINYDFSJ4AaABAg,Ugyp1S-HACddINYDFSJ4AaABAg,@kritikasharma1221,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,"i used this mask. it cleans nicely and give soft glow thts it.
not for tanning etc. 
but decent mask",0,1780216822.165226,2026-05-31T14:10:22.165226,Transcript not available,2026-08-31T14:10:25.776557
YouTube,Ugz8k8bIVzjKesiBh354AaABAg,Ugz8k8bIVzjKesiBh354AaABAg,@SimarGill-q1k,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,Love your top,1,1780216822.174085,2026-05-31T14:10:22.174085,Transcript not available,2026-08-31T14:10:25.776576
YouTube,Ugzj_wnz-QT4CyhQ4ap4AaABAg,Ugzj_wnz-QT4CyhQ4ap4AaABAg,@sayantaniist,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,Yes this type of full eyeliner really makes you more beautiful 😊,1,1780216822.178858,2026-05-31T14:10:22.178858,Transcript not available,2026-08-31T14:10:25.776625
YouTube,UgwY-D6UB-N4IlUOhIp4AaABAg,UgwY-D6UB-N4IlUOhIp4AaABAg,@prachiverma1179,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,Hey dii have you ever tried swiss beauty craze stamp eyeliner what's your opinion about it whether should buy or not ??,0,1780216822.188807,2026-05-31T14:10:22.188807,Transcript not available,2026-08-31T14:10:25.776696
YouTube,UgwqN_FvdmwgIc5gBZt4AaABAg,UgwqN_FvdmwgIc5gBZt4AaABAg,@ramanpreetkaur6687,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,Bobbi brown conclear shade please,0,1780216822.193838,2026-05-31T14:10:22.193838,Transcript not available,2026-08-31T14:10:25.776722
YouTube,UgzdXmMoUtppTAMm8YJ4AaABAg,UgzdXmMoUtppTAMm8YJ4AaABAg,@koyelvlogs3429,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,Benefit blush shade?,0,1780216822.198712,2026-05-31T14:10:22.198712,Transcript not available,2026-08-31T14:10:25.776742
YouTube,Ugyel8Ia6c41cyFc3DB4AaABAg,Ugyel8Ia6c41cyFc3DB4AaABAg,@mishikaachadha9854,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,"Hey can review pac set and seal spray 
Recode silky moisturiser cum primer
And recode spray serum",0,1780216822.204384,2026-05-31T14:10:22.204384,Transcript not available,2026-08-31T14:10:25.776797
YouTube,Ugw8J9U6GilDn6znwV14AaABAg,Ugw8J9U6GilDn6znwV14AaABAg,@AnamAli1202,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,YES I LOVE SIMPLY NAM LIPSTICKSSS SO COMFORTABLE ON LIPSS N LONGLASTING,0,1780216822.209258,2026-05-31T14:10:22.209258,Transcript not available,2026-08-31T14:10:25.776841
YouTube,UgzKykFQ96oX3Yu3E1F4AaABAg,UgzKykFQ96oX3Yu3E1F4AaABAg,@AnamAli1202,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,MY DREAMYY BRAND BENEFITTT ...WOW THE BLUSHHH,0,1780216822.213926,2026-05-31T14:10:22.213926,Transcript not available,2026-08-31T14:10:25.776872
YouTube,UgzR4AlUgKXdkkC7tWB4AaABAg,UgzR4AlUgKXdkkC7tWB4AaABAg,@sunidhichauhan2619,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,Apko ek haul video karna chaiye cuffs and lashes ke product par,0,1780216822.21838,2026-05-31T14:10:22.218380,Transcript not available,2026-08-31T14:10:25.776913
YouTube,UgyYdZNNqISQWL6wwS94AaABAg,UgyYdZNNqISQWL6wwS94AaABAg,@poojatomar0001,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,Aap gwalior me hi rehti ho ??,0,1780216822.221324,2026-05-31T14:10:22.221324,Transcript not available,2026-08-31T14:10:25.776939
YouTube,Ugw1eDo4uH7_9_SbHQl4AaABAg,Ugw1eDo4uH7_9_SbHQl4AaABAg,@poojatomar0001,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,I am also from gwalior,0,1780216822.224334,2026-05-31T14:10:22.224334,Transcript not available,2026-08-31T14:10:25.776964
YouTube,UgxAn61qRFDbEuQ-aCd4AaABAg,UgxAn61qRFDbEuQ-aCd4AaABAg,@PoojaSaini-yw3po,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,Bobi brown concealer shade,1,1780216822.227007,2026-05-31T14:10:22.227007,Transcript not available,2026-08-31T14:10:25.776986
YouTube,UgypmZ6bXCPbtcY2wdB4AaABAg,UgypmZ6bXCPbtcY2wdB4AaABAg,@NeetuSingh-vf1gr,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,I luv ur haul video's ❤❤,0,1780216822.229584,2026-05-31T14:10:22.229584,Transcript not available,2026-08-31T14:10:25.777015
YouTube,UgwmGiGPt2xEi_JCOkV4AaABAg,UgwmGiGPt2xEi_JCOkV4AaABAg,@rockfordmrt,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,You are beautiful girl❤,0,1780216822.232165,2026-05-31T14:10:22.232165,Transcript not available,2026-08-31T14:10:25.777037
YouTube,UgwzSpnxZyxWMzR2J7J4AaABAg.AX28ny1u0H6AX4WF1NMSxN,UgwzSpnxZyxWMzR2J7J4AaABAg.AX28ny1u0H6AX4WF1NMSxN,@vaishnavideep7264,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,"Maybelline bubble mascara is not worth it, very clumpy",0,1780216823.413235,2026-05-31T14:10:23.413235,Transcript not available,2026-08-31T14:10:25.777098
YouTube,UgwzSpnxZyxWMzR2J7J4AaABAg.AX28ny1u0H6AX6dAGo7wnz,UgwzSpnxZyxWMzR2J7J4AaABAg.AX28ny1u0H6AX6dAGo7wnz,@zainabhassan9305,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,Sky high mascara is really good try that,0,1780216823.432899,2026-05-31T14:10:23.432899,Transcript not available,2026-08-31T14:10:25.777132
YouTube,UgwzSpnxZyxWMzR2J7J4AaABAg.AX28ny1u0H6AX8jjewHU4O,UgwzSpnxZyxWMzR2J7J4AaABAg.AX28ny1u0H6AX8jjewHU4O,@yashaswinik5881,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,Broo blindly go for loreal skin tint serum infallible one and trust me ull love it,0,1780216823.458654,2026-05-31T14:10:23.458654,Transcript not available,2026-08-31T14:10:25.777184
YouTube,UgwqXZX4ljR_od1jmAR4AaABAg,UgwqXZX4ljR_od1jmAR4AaABAg,@nisharathi3059,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,"Ek product k liye kuch jyada hi bolte ho bhut bouring ho jata h , ek baat ko bar bar repeat krte ho thoda short m btao",2,1780216823.92445,2026-05-31T14:10:23.924450,Transcript not available,2026-08-31T14:10:25.777260
YouTube,Ugw_2cx6XQG8GywmG-h4AaABAg,Ugw_2cx6XQG8GywmG-h4AaABAg,@prarthanamitra8280,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,"Hey Sanskriti just love your honest opinion about each and every product irrespective of the brands please share your thoughts about morphe brushes,charlotte tilbury concealer,huda beauty lip stain and of course the benefit blush",0,1780216823.944584,2026-05-31T14:10:23.944584,Transcript not available,2026-08-31T14:10:25.777364
YouTube,UgwUIMedqkmqIWYIQz54AaABAg,UgwUIMedqkmqIWYIQz54AaABAg,@ananayasharma5059,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,"Please make a video on how to make correct shade matches online 😊pls❤️
And also from your recommendation I have purchased benetint liquid blush...just loved it !❤️❤️",0,1780216824.113751,2026-05-31T14:10:24.113751,Transcript not available,2026-08-31T14:10:25.777463
YouTube,Ugw0I34FoG0CQr-8G4p4AaABAg,Ugw0I34FoG0CQr-8G4p4AaABAg,@TinyCloud-s3c,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,your makeup looks gorg,1,1780216824.119679,2026-05-31T14:10:24.119679,Transcript not available,2026-08-31T14:10:25.777484
YouTube,UgzgHIEInMkZMwBgg8V4AaABAg,UgzgHIEInMkZMwBgg8V4AaABAg,@Annistha,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,Give links of the products,0,1780216824.125325,2026-05-31T14:10:24.125325,Transcript not available,2026-08-31T14:10:25.777510
YouTube,UgxXPU95N6XAvHTu5h94AaABAg,UgxXPU95N6XAvHTu5h94AaABAg,@manvisharma1122,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,Suggest some good lip gloss and   Affordable nude lipshades cool tone,0,1780216824.130615,2026-05-31T14:10:24.130615,Transcript not available,2026-08-31T14:10:25.777550
YouTube,UgwqXZX4ljR_od1jmAR4AaABAg.AX-HkTl3SGgAX-N-O6cYl1,UgwqXZX4ljR_od1jmAR4AaABAg.AX-HkTl3SGgAX-N-O6cYl1,@sunidhichauhan2619,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,True i agree,0,1780216824.487316,2026-05-31T14:10:24.487316,Transcript not available,2026-08-31T14:10:25.777568
YouTube,UgzgHIEInMkZMwBgg8V4AaABAg.AX-79IWAWXjAX-7THkusCD,UgzgHIEInMkZMwBgg8V4AaABAg.AX-79IWAWXjAX-7THkusCD,@Sanskrtii,Nykaa Haul!✨ ‘worth 30k’💸 Got everything on my Wishlist⭐️,https://www.youtube.com/watch?v=8m_j4x7v_z8,I have tagged all of them!✨,0,1780216825.670391,2026-05-31T14:10:25.670391,Transcript not available,2026-08-31T14:10:25.777597
YouTube,UgwIC1g3X3jVJLeONh54AaABAg,UgwIC1g3X3jVJLeONh54AaABAg,@BernieManuelRodriques,Nykaa Hot Pink Sale 2026 | Best Skincare Deals You Can't Miss,https://www.youtube.com/watch?v=5Gf5aqSGbew,"🌸 What's on your Nykaa Hot Pink Sale wishlist? 🛍🛒

I've shared my top picks, best deals, and the products I genuinely think are worth buying. Let me know in the comments:
✨ What are you planning to buy?
✨ Which product should I review next?
✨ Did I miss any amazing deals?

🌻 If this video helped you, don't forget to LIKE, SUBSCRIBE, and SHARE it with someone who's shopping the sale!

Happy shopping! 💫",1,1785487232.246003,2026-07-31T14:10:32.246003,Transcript not available,2026-08-31T14:10:32.350535
